Timestamp | Device_ID | Heart_Rate (BPM) | Status
2026-06-04 15:45:48 | WARD_A_HR_03 | 103 | CRITICAL
2026-06-04 15:45:48 | WARD_A_HR_04 | 145 | CRITICAL
2026-06-04 15:45:48 | WARD_A_HR_05 | 120 | CRITICAL
2026-06-04 15:45:49 | WARD_A_HR_01 | 99 | WARNING
2026-06-04 15:45:49 | WARD_A_HR_02 | 53 | CRITICAL
2026-06-04 15:45:49 | WARD_A_HR_03 | 94 | WARNING
2026-06-04 15:45:49 | WARD_A_HR_04 | 58 | CRITICAL
2026-06-04 15:45:49 | WARD_A_HR_05 | 146 | CRITICAL
2026-06-04 15:45:50 | WARD_A_HR_01 | 102 | CRITICAL
2026-06-04 15:45:50 | WARD_A_HR_02 | 130 | CRITICAL
2026-06-04 15:45:50 | WARD_A_HR_03 | 93 | WARNING
2026-06-04 15:45:50 | WARD_A_HR_04 | 137 | CRITICAL
2026-06-04 15:45:50 | WARD_A_HR_05 | 122 | CRITICAL
2026-06-04 15:45:51 | WARD_A_HR_01 | 140 | CRITICAL
2026-06-04 15:45:51 | WARD_A_HR_02 | 54 | CRITICAL
2026-06-04 15:45:51 | WARD_A_HR_03 | 86 | NORMAL
2026-06-04 15:45:51 | WARD_A_HR_04 | 45 | CRITICAL
2026-06-04 15:45:51 | WARD_A_HR_05 | 70 | NORMAL
2026-06-04 15:45:52 | WARD_A_HR_01 | 62 | NORMAL
2026-06-04 15:45:52 | WARD_A_HR_02 | 51 | CRITICAL
2026-06-04 15:45:52 | WARD_A_HR_03 | 53 | CRITICAL
2026-06-04 15:45:52 | WARD_A_HR_04 | 48 | CRITICAL
2026-06-04 15:45:52 | WARD_A_HR_05 | 71 | NORMAL
2026-06-04 15:45:53 | WARD_A_HR_01 | 111 | CRITICAL
2026-06-04 15:45:53 | WARD_A_HR_02 | 112 | CRITICAL
2026-06-04 15:45:53 | WARD_A_HR_03 | 100 | WARNING
2026-06-04 15:45:53 | WARD_A_HR_04 | 101 | CRITICAL
2026-06-04 15:45:53 | WARD_A_HR_05 | 100 | WARNING
2026-06-04 15:45:54 | WARD_A_HR_01 | 89 | NORMAL
2026-06-04 15:45:54 | WARD_A_HR_02 | 57 | CRITICAL
2026-06-04 15:45:54 | WARD_A_HR_03 | 83 | NORMAL
2026-06-04 15:45:54 | WARD_A_HR_04 | 137 | CRITICAL
2026-06-04 15:45:54 | WARD_A_HR_05 | 139 | CRITICAL
2026-06-04 15:45:55 | WARD_A_HR_01 | 144 | CRITICAL
2026-06-04 15:45:55 | WARD_A_HR_02 | 114 | CRITICAL
2026-06-04 15:45:55 | WARD_A_HR_03 | 97 | WARNING
2026-06-04 15:45:55 | WARD_A_HR_04 | 141 | CRITICAL
2026-06-04 15:45:55 | WARD_A_HR_05 | 46 | CRITICAL
2026-06-04 15:45:56 | WARD_A_HR_01 | 48 | CRITICAL
2026-06-04 15:45:56 | WARD_A_HR_02 | 82 | NORMAL
2026-06-04 15:45:56 | WARD_A_HR_03 | 104 | CRITICAL
2026-06-04 15:45:56 | WARD_A_HR_04 | 100 | WARNING
2026-06-04 15:45:56 | WARD_A_HR_05 | 76 | NORMAL
2026-06-04 15:45:57 | WARD_A_HR_01 | 69 | NORMAL
2026-06-04 15:45:57 | WARD_A_HR_02 | 45 | CRITICAL
2026-06-04 15:45:57 | WARD_A_HR_03 | 135 | CRITICAL
2026-06-04 15:45:57 | WARD_A_HR_04 | 101 | CRITICAL
2026-06-04 15:45:57 | WARD_A_HR_05 | 91 | WARNING
2026-06-04 15:45:58 | WARD_A_HR_01 | 68 | NORMAL
2026-06-04 15:45:58 | WARD_A_HR_02 | 64 | NORMAL
2026-06-04 15:45:58 | WARD_A_HR_03 | 123 | CRITICAL
2026-06-04 15:45:58 | WARD_A_HR_04 | 95 | WARNING
2026-06-04 15:45:58 | WARD_A_HR_05 | 134 | CRITICAL
2026-06-04 15:45:59 | WARD_A_HR_01 | 65 | NORMAL
2026-06-04 15:45:59 | WARD_A_HR_02 | 77 | NORMAL
2026-06-04 15:45:59 | WARD_A_HR_03 | 84 | NORMAL
2026-06-04 15:45:59 | WARD_A_HR_04 | 87 | NORMAL
2026-06-04 15:45:59 | WARD_A_HR_05 | 99 | WARNING
2026-06-04 15:46:00 | WARD_A_HR_01 | 52 | CRITICAL
2026-06-04 15:46:00 | WARD_A_HR_02 | 59 | CRITICAL
2026-06-04 15:46:00 | WARD_A_HR_03 | 89 | NORMAL
2026-06-04 15:46:00 | WARD_A_HR_04 | 78 | NORMAL
2026-06-04 15:46:00 | WARD_A_HR_05 | 45 | CRITICAL
2026-06-04 15:46:01 | WARD_A_HR_01 | 136 | CRITICAL
2026-06-04 15:46:01 | WARD_A_HR_02 | 125 | CRITICAL
2026-06-04 15:46:01 | WARD_A_HR_03 | 148 | CRITICAL
2026-06-04 15:46:01 | WARD_A_HR_04 | 78 | NORMAL
2026-06-04 15:46:01 | WARD_A_HR_05 | 143 | CRITICAL
2026-06-04 15:46:02 | WARD_A_HR_01 | 51 | CRITICAL
2026-06-04 15:46:02 | WARD_A_HR_02 | 83 | NORMAL
2026-06-04 15:46:02 | WARD_A_HR_03 | 60 | NORMAL
2026-06-04 15:46:02 | WARD_A_HR_04 | 146 | CRITICAL
2026-06-04 15:46:02 | WARD_A_HR_05 | 144 | CRITICAL
2026-06-04 15:46:03 | WARD_A_HR_01 | 107 | CRITICAL
2026-06-04 15:46:03 | WARD_A_HR_02 | 96 | WARNING
2026-06-04 15:46:03 | WARD_A_HR_03 | 96 | WARNING
2026-06-04 15:46:03 | WARD_A_HR_04 | 80 | NORMAL
2026-06-04 15:46:03 | WARD_A_HR_05 | 139 | CRITICAL
2026-06-04 15:46:04 | WARD_A_HR_01 | 132 | CRITICAL
2026-06-04 15:46:04 | WARD_A_HR_02 | 129 | CRITICAL
2026-06-04 15:46:04 | WARD_A_HR_03 | 58 | CRITICAL
2026-06-04 15:46:04 | WARD_A_HR_04 | 137 | CRITICAL
2026-06-04 15:46:04 | WARD_A_HR_05 | 63 | NORMAL
2026-06-04 15:46:05 | WARD_A_HR_01 | 107 | CRITICAL
2026-06-04 15:46:05 | WARD_A_HR_02 | 58 | CRITICAL
2026-06-04 15:46:05 | WARD_A_HR_03 | 103 | CRITICAL
2026-06-04 15:46:05 | WARD_A_HR_04 | 108 | CRITICAL
2026-06-04 15:46:05 | WARD_A_HR_05 | 45 | CRITICAL
2026-06-04 15:46:06 | WARD_A_HR_01 | 90 | WARNING
2026-06-04 15:46:06 | WARD_A_HR_02 | 67 | NORMAL
2026-06-04 15:46:06 | WARD_A_HR_03 | 50 | CRITICAL
2026-06-04 15:46:06 | WARD_A_HR_04 | 72 | NORMAL
2026-06-04 15:46:06 | WARD_A_HR_05 | 120 | CRITICAL
2026-06-04 15:46:07 | WARD_A_HR_01 | 53 | CRITICAL
2026-06-04 15:46:07 | WARD_A_HR_02 | 62 | NORMAL
2026-06-04 15:46:07 | WARD_A_HR_03 | 101 | CRITICAL
2026-06-04 15:46:07 | WARD_A_HR_04 | 145 | CRITICAL
2026-06-04 15:46:07 | WARD_A_HR_05 | 121 | CRITICAL
2026-06-04 15:46:08 | WARD_A_HR_01 | 121 | CRITICAL
2026-06-04 15:46:08 | WARD_A_HR_02 | 111 | CRITICAL
2026-06-04 15:46:08 | WARD_A_HR_03 | 135 | CRITICAL
2026-06-04 15:46:08 | WARD_A_HR_04 | 75 | NORMAL
2026-06-04 15:46:08 | WARD_A_HR_05 | 71 | NORMAL
2026-06-04 15:46:09 | WARD_A_HR_01 | 98 | WARNING
2026-06-04 15:46:09 | WARD_A_HR_02 | 85 | NORMAL
2026-06-04 15:46:09 | WARD_A_HR_03 | 62 | NORMAL
2026-06-04 15:46:09 | WARD_A_HR_04 | 145 | CRITICAL
2026-06-04 15:46:09 | WARD_A_HR_05 | 85 | NORMAL
2026-06-04 15:46:10 | WARD_A_HR_01 | 54 | CRITICAL
2026-06-04 15:46:10 | WARD_A_HR_02 | 143 | CRITICAL
2026-06-04 15:46:10 | WARD_A_HR_03 | 136 | CRITICAL
2026-06-04 15:46:10 | WARD_A_HR_04 | 64 | NORMAL
2026-06-04 15:46:10 | WARD_A_HR_05 | 122 | CRITICAL
2026-06-04 15:46:11 | WARD_A_HR_01 | 58 | CRITICAL
2026-06-04 15:46:11 | WARD_A_HR_02 | 133 | CRITICAL
2026-06-04 15:46:11 | WARD_A_HR_03 | 114 | CRITICAL
2026-06-04 15:46:11 | WARD_A_HR_04 | 78 | NORMAL
2026-06-04 15:46:11 | WARD_A_HR_05 | 59 | CRITICAL
2026-06-04 15:46:12 | WARD_A_HR_01 | 46 | CRITICAL
2026-06-04 15:46:12 | WARD_A_HR_02 | 45 | CRITICAL
2026-06-04 15:46:12 | WARD_A_HR_03 | 141 | CRITICAL
2026-06-04 15:46:12 | WARD_A_HR_04 | 140 | CRITICAL
2026-06-04 15:46:12 | WARD_A_HR_05 | 94 | WARNING
2026-06-04 15:46:13 | WARD_A_HR_01 | 103 | CRITICAL
2026-06-04 15:46:13 | WARD_A_HR_02 | 104 | CRITICAL
2026-06-04 15:46:13 | WARD_A_HR_03 | 150 | CRITICAL
2026-06-04 15:46:13 | WARD_A_HR_04 | 77 | NORMAL
2026-06-04 15:46:13 | WARD_A_HR_05 | 76 | NORMAL
2026-06-04 15:46:14 | WARD_A_HR_01 | 98 | WARNING
2026-06-04 15:46:14 | WARD_A_HR_02 | 95 | WARNING
2026-06-04 15:46:14 | WARD_A_HR_03 | 144 | CRITICAL
2026-06-04 15:46:14 | WARD_A_HR_04 | 114 | CRITICAL
2026-06-04 15:46:14 | WARD_A_HR_05 | 46 | CRITICAL
2026-06-04 15:46:15 | WARD_A_HR_01 | 101 | CRITICAL
2026-06-04 15:46:15 | WARD_A_HR_02 | 115 | CRITICAL
2026-06-04 15:46:15 | WARD_A_HR_03 | 62 | NORMAL
2026-06-04 15:46:15 | WARD_A_HR_04 | 72 | NORMAL
2026-06-04 15:46:15 | WARD_A_HR_05 | 100 | WARNING
2026-06-04 15:46:16 | WARD_A_HR_01 | 93 | WARNING
2026-06-04 15:46:16 | WARD_A_HR_02 | 60 | NORMAL
2026-06-04 15:46:16 | WARD_A_HR_03 | 138 | CRITICAL
2026-06-04 15:46:16 | WARD_A_HR_04 | 116 | CRITICAL
2026-06-04 15:46:16 | WARD_A_HR_05 | 72 | NORMAL
2026-06-04 15:46:17 | WARD_A_HR_01 | 135 | CRITICAL
2026-06-04 15:46:17 | WARD_A_HR_02 | 68 | NORMAL
2026-06-04 15:46:17 | WARD_A_HR_03 | 71 | NORMAL
2026-06-04 15:46:17 | WARD_A_HR_04 | 65 | NORMAL
2026-06-04 15:46:17 | WARD_A_HR_05 | 51 | CRITICAL
2026-06-04 15:46:18 | WARD_A_HR_01 | 130 | CRITICAL
2026-06-04 15:46:18 | WARD_A_HR_02 | 119 | CRITICAL
2026-06-04 15:46:18 | WARD_A_HR_03 | 106 | CRITICAL
2026-06-04 15:46:18 | WARD_A_HR_04 | 85 | NORMAL
2026-06-04 15:46:18 | WARD_A_HR_05 | 65 | NORMAL
2026-06-04 15:46:19 | WARD_A_HR_01 | 132 | CRITICAL
2026-06-04 15:46:19 | WARD_A_HR_02 | 128 | CRITICAL
2026-06-04 15:46:19 | WARD_A_HR_03 | 150 | CRITICAL
2026-06-04 15:46:19 | WARD_A_HR_04 | 66 | NORMAL
2026-06-04 15:46:19 | WARD_A_HR_05 | 49 | CRITICAL
2026-06-04 15:46:20 | WARD_A_HR_01 | 91 | WARNING
2026-06-04 15:46:20 | WARD_A_HR_02 | 108 | CRITICAL
2026-06-04 15:46:20 | WARD_A_HR_03 | 59 | CRITICAL
2026-06-04 15:46:20 | WARD_A_HR_04 | 48 | CRITICAL
2026-06-04 15:46:20 | WARD_A_HR_05 | 131 | CRITICAL
2026-06-04 15:46:21 | WARD_A_HR_01 | 54 | CRITICAL
2026-06-04 15:46:21 | WARD_A_HR_02 | 94 | WARNING
2026-06-04 15:46:21 | WARD_A_HR_03 | 81 | NORMAL
2026-06-04 15:46:21 | WARD_A_HR_04 | 106 | CRITICAL
2026-06-04 15:46:21 | WARD_A_HR_05 | 88 | NORMAL
2026-06-04 15:46:22 | WARD_A_HR_01 | 69 | NORMAL
2026-06-04 15:46:22 | WARD_A_HR_02 | 69 | NORMAL
2026-06-04 15:46:22 | WARD_A_HR_03 | 77 | NORMAL
2026-06-04 15:46:22 | WARD_A_HR_04 | 101 | CRITICAL
2026-06-04 15:46:22 | WARD_A_HR_05 | 128 | CRITICAL
